year,month,away_tm,away_score,home_tm,home_score
2016,october,Utah Jazz,99,Philadelphia 76ers,71
2016,october,Portland Trail Blazers,92,Phoenix Suns,110
2016,october,Los Angeles Lakers,114,Sacramento Kings,132
2016,october,Brooklyn Nets,75,San Antonio Spurs,102
2016,october,Utah Jazz,97,Indiana Pacers,76
2016,october,Sacramento Kings,109,Los Angeles Clippers,114
2016,october,Brooklyn Nets,91,Memphis Grizzlies,101
2016,october,Golden State Warriors,134,New Orleans Pelicans,120
2016,october,Phoenix Suns,101,Portland Trail Blazers,90
2016,october,New York Knicks,117,Washington Wizards,110
2016,november,San Antonio Spurs,95,Boston Celtics,87
2016,november,Orlando Magic,87,Chicago Bulls,92
2016,november,Atlanta Hawks,94,Charlotte Hornets,92
2016,november,Dallas Mavericks,103,Los Angeles Lakers,93
2016,november,Houston Rockets,89,Miami Heat,109
2016,november,Denver Nuggets,93,Oklahoma City Thunder,117
2016,november,Milwaukee Bucks,87,Toronto Raptors,106
2016,november,Milwaukee Bucks,103,Brooklyn Nets,96
2016,november,Memphis Grizzlies,69,Golden State Warriors,119
2016,november,Oklahoma City Thunder,105,Houston Rockets,110
2016,november,Phoenix Suns,96,Los Angeles Clippers,102
2016,november,Portland Trail Blazers,106,Minnesota Timberwolves,101
2016,november,San Antonio Spurs,94,New York Knicks,84
2016,november,Cleveland Cavaliers,107,Philadelphia 76ers,100
2016,november,Chicago Bulls,105,Charlotte Hornets,130
2016,november,Toronto Raptors,102,Dallas Mavericks,91
2016,november,Indiana Pacers,94,Detroit Pistons,82
2016,november,Denver Nuggets,120,Los Angeles Lakers,109
2016,november,Atlanta Hawks,98,Miami Heat,92
2016,november,Orlando Magic,103,New Orleans Pelicans,94
2016,november,Memphis Grizzlies,103,Sacramento Kings,89
2016,november,Brooklyn Nets,87,Atlanta Hawks,101
2016,november,New York Knicks,86,Cleveland Cavaliers,96
2016,november,Los Angeles Clippers,108,Golden State Warriors,112
2016,november,Orlando Magic,114,Houston Rockets,119
2016,november,Boston Celtics,98,Indiana Pacers,100
2016,november,Philadelphia 76ers,87,Milwaukee Bucks,91
2016,november,Toronto Raptors,103,Oklahoma City Thunder,98
2016,november,Sacramento Kings,97,Phoenix Suns,118
2016,november,Portland Trail Blazers,108,Utah Jazz,92
2016,november,San Antonio Spurs,99,Washington Wizards,102
2016,november,Oklahoma City Thunder,98,Chicago Bulls,104
2016,november,Charlotte Hornets,108,Dallas Mavericks,94
2016,november,Utah Jazz,96,Denver Nuggets,84
2016,november,Miami Heat,96,Minnesota Timberwolves,84
2016,november,Memphis Grizzlies,96,Portland Trail Blazers,115
2016,november,Washington Wizards,98,Boston Celtics,118
2016,november,Los Angeles Lakers,104,Brooklyn Nets,98
2016,november,Philadelphia 76ers,102,Cleveland Cavaliers,108
2016,november,Denver Nuggets,104,Golden State Warriors,119
2016,november,Miami Heat,87,Indiana Pacers,90
2016,november,Atlanta Hawks,121,New Orleans Pelicans,115
2016,november,Milwaukee Bucks,99,New York Knicks,92
2016,november,Toronto Raptors,87,Orlando Magic,92
2016,november,Detroit Pistons,100,Phoenix Suns,92
2016,november,Houston Rockets,116,Sacramento Kings,110
2016,november,Washington Wizards,99,Atlanta Hawks,114
2016,november,Minnesota Timberwolves,102,Chicago Bulls,93
2016,november,New Orleans Pelicans,98,Dallas Mavericks,107
2016,november,Houston Rockets,109,Los Angeles Clippers,105
2016,november,Brooklyn Nets,86,Milwaukee Bucks,94
2016,november,Orlando Magic,105,Philadelphia 76ers,97
2016,november,Golden State Warriors,103,Sacramento Kings,94
2016,november,Charlotte Hornets,94,San Antonio Spurs,114
2016,november,Memphis Grizzlies,79,Utah Jazz,89
2016,november,Indiana Pacers,97,Cleveland Cavaliers,101
2016,november,Toronto Raptors,76,Miami Heat,96
2016,november,Los Angeles Lakers,95,New York Knicks,99
2016,november,Phoenix Suns,103,Oklahoma City Thunder,124
2016,november,Detroit Pistons,120,Portland Trail Blazers,103
2016,november,Minnesota Timberwolves,117,Atlanta Hawks,107
2016,november,Portland Trail Blazers,104,Denver Nuggets,108
2016,november,Detroit Pistons,95,Golden State Warriors,109
2016,november,Orlando Magic,84,Indiana Pacers,97
2016,november,Memphis Grizzlies,92,Los Angeles Clippers,94
2016,november,Chicago Bulls,111,Philadelphia 76ers,88
2016,november,San Antonio Spurs,106,Sacramento Kings,88
2016,november,Utah Jazz,114,Cleveland Cavaliers,118
2016,november,Los Angeles Lakers,88,Miami Heat,101
2016,november,Boston Celtics,99,Milwaukee Bucks,83
2016,november,Charlotte Hornets,104,Minnesota Timberwolves,95
2016,november,Dallas Mavericks,105,New Orleans Pelicans,120
2016,november,New York Knicks,111,Toronto Raptors,109
2016,november,Oklahoma City Thunder,125,Washington Wizards,101
2016,november,New Orleans Pelicans,98,Atlanta Hawks,106
2016,november,Indiana Pacers,102,Boston Celtics,91
2016,november,New York Knicks,93,Charlotte Hornets,95
2016,november,Los Angeles Clippers,108,Dallas Mavericks,118
2016,november,Milwaukee Bucks,102,Denver Nuggets,103
2016,november,Brooklyn Nets,106,Houston Rockets,98
2016,november,Golden State Warriors,100,Memphis Grizzlies,84
2016,november,Los Angeles Lakers,99,Orlando Magic,101
2016,november,Toronto Raptors,119,Philadelphia 76ers,103
2016,november,San Antonio Spurs,113,Portland Trail Blazers,101
2016,november,Detroit Pistons,92,Sacramento Kings,101
2016,november,Utah Jazz,91,Miami Heat,92
2016,november,Golden State Warriors,129,Minnesota Timberwolves,116
2016,november,Los Angeles Clippers,104,Phoenix Suns,118
2016,november,Atlanta Hawks,93,Boston Celtics,106
2016,november,Charlotte Hornets,97,Chicago Bulls,102
2016,november,Los Angeles Lakers,82,Dallas Mavericks,90
2016,november,Houston Rockets,98,Denver Nuggets,107
2016,november,Minnesota Timberwolves,103,Indiana Pacers,107
2016,november,Portland Trail Blazers,100,Memphis Grizzlies,101
2016,november,Cleveland Cavaliers,90,New York Knicks,84
2016,november,Philadelphia 76ers,85,Oklahoma City Thunder,102
2016,november,Utah Jazz,93,Orlando Magic,102
2016,november,Brooklyn Nets,109,Sacramento Kings,111
2016,november,New Orleans Pelicans,81,Toronto Raptors,100
2016,november,Brooklyn Nets,99,Golden State Warriors,107
2016,november,Dallas Mavericks,110,Houston Rockets,98
2016,november,Detroit Pistons,96,Los Angeles Clippers,101
2016,november,Cleveland Cavaliers,105,Milwaukee Bucks,108
2016,november,Denver Nuggets,81,Phoenix Suns,105
2016,november,Philadelphia 76ers,83,San Antonio Spurs,92
2016,november,Orlando Magic,99,Washington Wizards,108
2016,november,Utah Jazz,97,Atlanta Hawks,96
2016,november,Portland Trail Blazers,94,Charlotte Hornets,106
2016,november,Detroit Pistons,85,Los Angeles Lakers,97
2016,november,Memphis Grizzlies,114,Minnesota Timberwolves,106
2016,november,New Orleans Pelicans,87,New York Knicks,95
2016,november,Boston Celtics,100,Oklahoma City Thunder,85
2016,november,Toronto Raptors,101,Sacramento Kings,107
2016,november,Indiana Pacers,95,Chicago Bulls,96
2016,november,Boston Celtics,111,Houston Rockets,95
2016,november,Oklahoma City Thunder,114,Memphis Grizzlies,122
2016,november,Dallas Mavericks,92,Philadelphia 76ers,86
2016,november,Los Angeles Lakers,101,Phoenix Suns,120
2016,november,Portland Trail Blazers,80,San Antonio Spurs,93
2016,november,Atlanta Hawks,88,Brooklyn Nets,90
2016,november,Cleveland Cavaliers,99,Detroit Pistons,104
2016,november,Toronto Raptors,110,Golden State Warriors,115
2016,november,Minnesota Timberwolves,103,Miami Heat,91
2016,november,Denver Nuggets,115,New Orleans Pelicans,98
2016,november,Charlotte Hornets,94,New York Knicks,102
2016,november,Milwaukee Bucks,86,Washington Wizards,115
2016,november,Sacramento Kings,97,Atlanta Hawks,103
2016,november,Dallas Mavericks,106,Boston Celtics,102
2016,november,Brooklyn Nets,111,Charlotte Hornets,116
2016,november,Portland Trail Blazers,103,Houston Rockets,108
2016,november,New Orleans Pelicans,103,Oklahoma City Thunder,110
2016,november,Minnesota Timberwolves,101,Orlando Magic,104
2016,november,Indiana Pacers,112,Philadelphia 76ers,85
2016,november,Chicago Bulls,103,Phoenix Suns,97
2016,november,Denver Nuggets,98,San Antonio Spurs,109
2016,november,Toronto Raptors,89,Utah Jazz,93
2016,november,Milwaukee Bucks,100,Cleveland Cavaliers,115
2016,november,Golden State Warriors,124,Los Angeles Clippers,117
2016,november,Sacramento Kings,109,Miami Heat,116
2016,november,Brooklyn Nets,95,Boston Celtics,120
2016,november,Philadelphia 76ers,88,Charlotte Hornets,113
2016,november,Utah Jazz,93,Dallas Mavericks,102
2016,november,Phoenix Suns,114,Denver Nuggets,107
2016,november,Chicago Bulls,94,Golden State Warriors,106
2016,november,Toronto Raptors,102,Los Angeles Lakers,91
2016,november,Houston Rockets,84,Memphis Grizzlies,96
2016,november,Detroit Pistons,96,Minnesota Timberwolves,86
2016,november,San Antonio Spurs,90,New Orleans Pelicans,104
2016,november,New York Knicks,93,Oklahoma City Thunder,90
2016,november,Los Angeles Clippers,91,Portland Trail Blazers,102
2016,november,Atlanta Hawks,97,Cleveland Cavaliers,109
2016,november,Washington Wizards,97,Detroit Pistons,95
2016,november,New York Knicks,107,Houston Rockets,102
2016,november,Milwaukee Bucks,86,Indiana Pacers,123
2016,november,Philadelphia 76ers,91,Miami Heat,96
2016,november,Sacramento Kings,97,Orlando Magic,91
2016,november,Memphis Grizzlies,82,San Antonio Spurs,92
2016,november,Boston Celtics,101,Brooklyn Nets,111
2016,november,Golden State Warriors,118,Denver Nuggets,105
2016,november,Toronto Raptors,91,Los Angeles Clippers,80
2016,november,Portland Trail Blazers,107,Los Angeles Lakers,93
2016,november,Phoenix Suns,116,New Orleans Pelicans,122
2016,november,Dallas Mavericks,114,Oklahoma City Thunder,117
2016,november,Sacramento Kings,122,Charlotte Hornets,127
2016,november,Orlando Magic,103,Cleveland Cavaliers,117
2016,november,New York Knicks,78,Miami Heat,95
2016,november,Detroit Pistons,88,Milwaukee Bucks,109
2016,november,Philadelphia 76ers,95,Minnesota Timberwolves,100
2016,november,Phoenix Suns,84,San Antonio Spurs,98
2016,november,Oklahoma City Thunder,111,Utah Jazz,89
2016,november,Boston Celtics,97,Atlanta Hawks,121
2016,november,Los Angeles Clippers,111,Denver Nuggets,94
2016,november,Los Angeles Lakers,77,Golden State Warriors,111
2016,november,Dallas Mavericks,96,Memphis Grizzlies,110
2016,november,Chicago Bulls,93,Portland Trail Blazers,88
2016,november,Indiana Pacers,123,Washington Wizards,106
2016,november,Philadelphia 76ers,80,Boston Celtics,84
2016,november,Washington Wizards,87,Charlotte Hornets,101
2016,november,Miami Heat,81,Detroit Pistons,104
2016,november,Memphis Grizzlies,102,Houston Rockets,93
2016,november,Utah Jazz,102,Los Angeles Clippers,91
2016,november,Sacramento Kings,129,Milwaukee Bucks,118
2016,november,Atlanta Hawks,95,Minnesota Timberwolves,99
2016,november,Brooklyn Nets,99,Oklahoma City Thunder,110
2016,november,New York Knicks,91,Orlando Magic,100
2016,november,New Orleans Pelicans,120,Phoenix Suns,114
2016,november,Dallas Mavericks,83,San Antonio Spurs,88
2016,november,Cleveland Cavaliers,99,Toronto Raptors,103
2016,november,Washington Wizards,78,Boston Celtics,111
2016,november,Cleveland Cavaliers,95,Charlotte Hornets,90
2016,november,San Antonio Spurs,91,Denver Nuggets,80
2016,november,Philadelphia 76ers,114,Houston Rockets,116
2016,november,Chicago Bulls,92,Indiana Pacers,104
2016,november,New Orleans Pelicans,90,Los Angeles Clippers,111
2016,november,Atlanta Hawks,116,Memphis Grizzlies,101
2016,november,Miami Heat,97,New York Knicks,78
2016,november,Detroit Pistons,87,Oklahoma City Thunder,103
2016,november,Milwaukee Bucks,90,Orlando Magic,114
2016,november,Golden State Warriors,135,Phoenix Suns,116
2016,november,Minnesota Timberwolves,101,Sacramento Kings,91
2016,november,Brooklyn Nets,88,Cleveland Cavaliers,90
2016,november,Denver Nuggets,81,Dallas Mavericks,92
2016,november,Sacramento Kings,101,Golden State Warriors,120
2016,november,Los Angeles Lakers,96,Portland Trail Blazers,108
2016,november,Atlanta Hawks,88,San Antonio Spurs,108
2016,november,New Orleans Pelicans,87,Utah Jazz,101
2016,november,Toronto Raptors,84,Washington Wizards,82
2016,november,Detroit Pistons,83,Brooklyn Nets,87
2016,november,Milwaukee Bucks,82,Charlotte Hornets,87
2016,november,Minnesota Timberwolves,99,Los Angeles Clippers,107
2016,november,Indiana Pacers,107,Los Angeles Lakers,103
2016,november,Philadelphia 76ers,84,Memphis Grizzlies,92
2016,november,Houston Rockets,116,New York Knicks,111
2016,november,Boston Celtics,91,Orlando Magic,110
2016,november,Phoenix Suns,107,Toronto Raptors,102
2016,november,Oklahoma City Thunder,100,Atlanta Hawks,106
2016,november,San Antonio Spurs,89,Chicago Bulls,92
2016,november,Houston Rockets,105,Detroit Pistons,116
2016,november,Portland Trail Blazers,87,Los Angeles Clippers,102
2016,november,Boston Celtics,105,Miami Heat,95
2016,november,Denver Nuggets,74,Milwaukee Bucks,92
2016,november,Dallas Mavericks,98,Sacramento Kings,112
2016,november,Golden State Warriors,106,Utah Jazz,103
2016,december,Phoenix Suns,91,Brooklyn Nets,94
2016,december,Washington Wizards,97,Cleveland Cavaliers,85
2016,december,Orlando Magic,96,Minnesota Timberwolves,93
2016,december,Memphis Grizzlies,113,New Orleans Pelicans,104
2016,december,Los Angeles Lakers,91,Philadelphia 76ers,103
2016,december,Dallas Mavericks,115,Portland Trail Blazers,112
2016,december,Toronto Raptors,96,Atlanta Hawks,86
2016,december,Denver Nuggets,90,Chicago Bulls,99
2016,december,Golden State Warriors,116,Charlotte Hornets,99
2016,december,Phoenix Suns,122,Detroit Pistons,127
2016,december,New Orleans Pelicans,101,Houston Rockets,108
2016,december,Indiana Pacers,103,Los Angeles Clippers,91
2016,december,Philadelphia 76ers,87,New York Knicks,99
2016,december,Milwaukee Bucks,70,San Antonio Spurs,95
2016,december,Los Angeles Lakers,108,Washington Wizards,104
2016,december,San Antonio Spurs,103,Memphis Grizzlies,83
2016,december,Oklahoma City Thunder,95,Miami Heat,97
2016,december,Indiana Pacers,111,Portland Trail Blazers,123
2016,december,Boston Celtics,114,Sacramento Kings,97
2016,december,Denver Nuggets,106,Toronto Raptors,105
2016,december,Orlando Magic,103,Utah Jazz,94
2016,december,Los Angeles Lakers,87,Atlanta Hawks,100
2016,december,Houston Rockets,100,Dallas Mavericks,96
2016,december,Milwaukee Bucks,95,Detroit Pistons,102
2016,december,Cleveland Cavaliers,108,New Orleans Pelicans,114
2016,december,Brooklyn Nets,91,New York Knicks,108
2016,december,Phoenix Suns,106,Washington Wizards,109
2016,december,Charlotte Hornets,102,Chicago Bulls,96
2016,december,Sacramento Kings,113,Houston Rockets,120
2016,december,Orlando Magic,101,Los Angeles Clippers,103
2016,december,Cleveland Cavaliers,84,Miami Heat,99
2016,december,New York Knicks,91,Milwaukee Bucks,106
2016,december,Portland Trail Blazers,109,Minnesota Timberwolves,103
2016,december,Denver Nuggets,108,Philadelphia 76ers,105
2016,december,Boston Celtics,105,San Antonio Spurs,108
2016,december,Golden State Warriors,112,Toronto Raptors,109
2016,december,Indiana Pacers,119,Utah Jazz,122
2016,december,Golden State Warriors,114,Brooklyn Nets,98
2016,december,Los Angeles Lakers,91,Detroit Pistons,111
2016,december,Phoenix Suns,93,Memphis Grizzlies,95
2016,december,Sacramento Kings,95,Oklahoma City Thunder,98
2016,december,Dallas Mavericks,116,Washington Wizards,104
2016,december,Phoenix Suns,103,Chicago Bulls,101
2016,december,Detroit Pistons,84,Charlotte Hornets,104
2016,december,Washington Wizards,114,Miami Heat,103
2016,december,Portland Trail Blazers,88,Milwaukee Bucks,90
2016,december,Los Angeles Clippers,110,Minnesota Timberwolves,106
2016,december,Boston Celtics,111,New Orleans Pelicans,93
2016,december,Dallas Mavericks,104,New York Knicks,97
2016,december,San Antonio Spurs,119,Philadelphia 76ers,68
2016,december,Los Angeles Lakers,93,Toronto Raptors,102
2016,december,Houston Rockets,105,Brooklyn Nets,110
2016,december,Portland Trail Blazers,100,Cleveland Cavaliers,105
2016,december,Orlando Magic,85,Denver Nuggets,74
2016,december,Golden State Warriors,131,Indiana Pacers,123
2016,december,Oklahoma City Thunder,125,Memphis Grizzlies,88
2016,december,Utah Jazz,106,Sacramento Kings,114
2016,december,Chicago Bulls,100,Boston Celtics,105
2016,december,Miami Heat,81,Charlotte Hornets,99
2016,december,Atlanta Hawks,98,Dallas Mavericks,95
2016,december,Memphis Grizzlies,93,Detroit Pistons,92
2016,december,Los Angeles Clippers,109,Milwaukee Bucks,95
2016,december,Los Angeles Lakers,122,Minnesota Timberwolves,123
2016,december,Orlando Magic,104,Phoenix Suns,107
2016,december,San Antonio Spurs,94,Toronto Raptors,97
2016,december,New York Knicks,85,Utah Jazz,106
2016,december,Houston Rockets,109,Washington Wizards,103
2016,december,Philadelphia 76ers,91,Brooklyn Nets,100
2016,december,Los Angeles Clippers,80,Chicago Bulls,83
2016,december,Atlanta Hawks,94,Oklahoma City Thunder,107
2016,december,New York Knicks,97,Sacramento Kings,99
2016,december,Golden State Warriors,124,Boston Celtics,119
2016,december,Minnesota Timberwolves,108,Denver Nuggets,111
2016,december,Miami Heat,83,Indiana Pacers,96
2016,december,Charlotte Hornets,123,Memphis Grizzlies,99
2016,december,Washington Wizards,105,New Orleans Pelicans,107
2016,december,Cleveland Cavaliers,111,Orlando Magic,76
2016,december,Detroit Pistons,107,Philadelphia 76ers,95
2016,december,Portland Trail Blazers,106,Phoenix Suns,96
2016,december,Los Angeles Lakers,87,San Antonio Spurs,109
2016,december,Milwaukee Bucks,83,Toronto Raptors,90
2016,december,Oklahoma City Thunder,94,Utah Jazz,90
2016,december,San Antonio Spurs,103,Atlanta Hawks,78
2016,december,Los Angeles Clippers,105,Brooklyn Nets,100
2016,december,New Orleans Pelicans,94,Chicago Bulls,98
2016,december,Boston Celtics,98,Charlotte Hornets,93
2016,december,Washington Wizards,114,Dallas Mavericks,111
2016,december,Indiana Pacers,96,Detroit Pistons,118
2016,december,Los Angeles Lakers,97,Houston Rockets,126
2016,december,Golden State Warriors,95,Milwaukee Bucks,108
2016,december,New York Knicks,112,Portland Trail Blazers,110
2016,december,Memphis Grizzlies,97,Miami Heat,100
2016,december,Utah Jazz,98,Oklahoma City Thunder,104
2016,december,Minnesota Timberwolves,101,Phoenix Suns,108
2016,december,Philadelphia 76ers,76,Toronto Raptors,96
2016,december,Miami Heat,100,Atlanta Hawks,88
2016,december,Orlando Magic,105,Brooklyn Nets,82
2016,december,Philadelphia 76ers,96,Chicago Bulls,115
2016,december,Phoenix Suns,94,Dallas Mavericks,104
2016,december,Houston Rockets,108,Denver Nuggets,114
2016,december,Los Angeles Clippers,105,Detroit Pistons,103
2016,december,Toronto Raptors,90,Indiana Pacers,106
2016,december,Washington Wizards,95,Memphis Grizzlies,112
2016,december,New Orleans Pelicans,101,Portland Trail Blazers,105
2016,december,Utah Jazz,81,San Antonio Spurs,118
2016,december,Cleveland Cavaliers,89,Boston Celtics,77
2016,december,Milwaukee Bucks,95,Los Angeles Lakers,113
2016,december,Denver Nuggets,112,Minnesota Timberwolves,100
2016,december,Houston Rockets,97,Sacramento Kings,107
2016,december,Philadelphia 76ers,106,Atlanta Hawks,127
2016,december,Miami Heat,104,Brooklyn Nets,98
2016,december,Memphis Grizzlies,85,Chicago Bulls,98
2016,december,Boston Celtics,116,Detroit Pistons,119
